country,question_id,question,trait,high,moderately_high,medium,moderately_low,low
USA,257,"Imagine you are John, and after the performance review, you have the opportunity to network with higher-ups at a company event to better position yourself for the promotion. How do you approach mingling with the crowd and advocating for yourself?",Extraversion,"I actively engage with everyone, initiating conversations about my achievements and asking about their interests to build connections.","I seek out key individuals, share my accomplishments, and ask them questions to learn more about the company.","I find a comfortable group to join, take part in the conversation, and mention my recent projects if it comes up.","I mingle with a few familiar colleagues, listening more than speaking, and mention my work only when prompted.","I attend the event but mostly observe, speaking only when directly addressed, and avoid discussing myself much."
USA,258,"Assume you are in John's place, and during the review, your manager provides constructive criticism about your team collaboration skills. How do you react to this feedback and plan to collaborate more effectively with your colleagues?",Agreeableness,"I thank my manager for the feedback, immediately speak with my colleagues, and propose regular meetings to ensure everyone is aligned and supported.",I appreciate the feedback and reach out to a few colleagues to brainstorm how we can improve teamwork and foster better collaboration.,I take the feedback into consideration and plan to be more attentive and involved in group tasks during meetings.,I acknowledge the feedback but focus on improving my interaction with specific team members who are more directly involved in our projects.,I listen to the feedback but believe my collaboration style suits my work and don't make significant changes immediately.
USA,259,"Imagine you are John, and while discussing your performance, you feel anxious about receiving negative feedback. How do you handle these emotions and remain focused on your career goals?",Neuroticism,"I obsess over the feedback, constantly worrying about every detail and how it affects my future, making it hard to concentrate on anything else.","I feel nervous about the feedback and tend to overthink it, but I try to use that energy to improve and push myself forward.","I acknowledge the feedback and feel a bit uneasy, but I remind myself it's a learning opportunity to stay on track with my goals.","I calmly listen to the feedback, recognizing its importance while keeping a steady focus on my career objectives.","I consider the feedback as helpful input, without allowing it to disturb my peace or derail my focus on achieving my objectives."
USA,260,Imagine you are Emily and your professor suggests exploring new research perspectives that challenge conventional thinking. How do you feel about incorporating these innovative ideas into your assignment?,Openness to Experience,I'm excited to delve into these bold concepts and can't wait to transform my assignment with fresh insights.,I'm quite interested in incorporating these new ideas and seeing where they might lead my research.,"I think it's worth considering some of these perspectives, but I'll balance them with traditional views.","I'm a bit hesitant, but open to including a few new ideas if they fit well.",I feel more comfortable with conventional approaches and prefer to stick with what I know.
USA,261,Assume you are Emily and your professor provides you with a detailed plan on how to improve your assignment. How committed are you to following this plan step-by-step to ensure your work meets or exceeds expectations?,Conscientiousness,"I will stick to the plan diligently, making sure to follow each step exactly as outlined to achieve the best possible outcome.","I will mostly follow the plan, adapting slightly if necessary, but aiming to stay very close to the professor's suggestions.",I'll consider the professor's plan and incorporate the most useful parts while adding some of my own ideas.,"I'll glance over the plan, but mostly trust my instincts and previous experiences to guide my work.","I'll skim the plan briefly, preferring to rely on my own approach and ideas for the assignment."
USA,262,Pretend you are Emily and your professor invites you to discuss your assignment challenges during office hours. How eager are you to have this face-to-face interaction to better understand the guidance provided?,Extraversion,I'm very eager and looking forward to an insightful face-to-face conversation with my professor.,I'm quite interested in going to office hours and gaining more clarity on my assignment.,"I'm somewhat interested in discussing my assignment, but I could also manage with written feedback.","I'm slightly hesitant about going, but I might consider it if I really need help.",I'm not eager at all and prefer handling the assignment on my own or via email communication.
USA,263,"Suppose you are Emily, and during your exchange, your professor provides some critical feedback but with helpful suggestions. How receptive are you to their feedback and willing to adjust your approach accordingly?",Agreeableness,I am extremely open to their feedback and will immediately implement their suggestions to improve my work.,I appreciate the feedback and plan to incorporate most of their suggestions into my work soon.,I value the feedback and will consider how to use some of the suggestions to make improvements.,I understand their feedback but think only a couple of suggestions might be relevant to my work.,I acknowledge the feedback but feel confident in my current approach and prefer to stick with it.
USA,264,"Imagine you are Emily and awaiting the professor's response to your email about the assignment struggles. How anxiously do you anticipate the feedback, and how do you handle any feelings of worry or stress during this wait?",Neuroticism,"I constantly check my email and feel extremely anxious, finding it hard to focus on anything else until I hear back.","I feel quite worried and check my email often, though I try to distract myself with other tasks.",I feel a bit concerned but manage to focus on other things while I wait for the response.,"I check my email occasionally and feel a little uneasy, but I'm not overly stressed about it.",I wait patiently without much worry and check my email at regular intervals without feeling stressed.
USA,265,Imagine you are at the family dinner where Mike is sharing his unconventional career choice with his parents. How would you approach the conversation if you were to explore different perspectives on career paths with them?,Openness to Experience,I'm really curious about how different experiences can shape career choices—let's hear more about what inspired Mike and how his journey might differ from traditional paths.,"It's interesting how many people are pursuing less conventional jobs these days. Mike, what led you to this choice?","There are definitely a lot of career options out there. Mike, what made you consider this path?","Not everyone follows the same path, I guess. Mike, what do you think will be the challenges of your career choice?","Career choices can be personal, but it sounds like Mike's choice could be challenging to explain."
USA,266,"Assume you are in Mike's position, you've planned this conversation with your parents about your career choice. How would you organize your thoughts and ensure you convey your message effectively while addressing their concerns?",Conscientiousness,"I would create a detailed outline with key points and potential counterarguments, rehearse thoroughly, and prepare supporting materials to present clearly.",I would jot down the key points and practice what I want to say to make sure I can address their concerns effectively.,"I would make a list of the main topics I want to discuss, ensuring I can explain my decision logically.","I'd think about a few important points I want to make, but I'd mostly keep the conversation open and spontaneous.","I would talk to them whenever the moment feels right, without much prior planning, and see where the conversation goes."
USA,267,Imagine yourself as Mike during the family dinner. How would you handle the social dynamics and keep the conversation engaging while expressing your disagreements with your parents?,Extraversion,"I would actively lead the conversation with enthusiasm, ensuring everyone is involved and respected, while openly and energetically sharing my viewpoints.","I would contribute actively to the conversation, expressing my disagreements confidently, and ensuring everyone feels heard and engaged.","I would participate in the discussion, sharing my perspective with consideration, and trying to maintain a pleasant atmosphere.","I would listen to everyone's opinions, share my disagreements calmly, and try to keep the conversation lighthearted.","I would mostly listen, only sharing my disagreements if directly asked, and would let others lead the conversation."
USA,268,Assume you are in Mike's shoes discussing career plans with your family. How do you manage to calmly and respectfully present your differing opinion while ensuring your parents feel heard and respected?,Agreeableness,"I would listen carefully to their opinions, express appreciation for their input, and gently share my perspective, making sure to address their concerns with empathy and understanding.","I would acknowledge their views and thank them for caring, then calmly explain my viewpoint, emphasizing the importance of my passion and goals.","I would express my views clearly and listen to theirs, aiming for a balanced discussion that respects both sides while focusing on finding common ground.","I would present my plans in a straightforward manner, allowing them to respond, but primarily sticking to my own opinions without much compromise.","I would focus on stating my career choices assertively, without giving much weight to their views if they contradict my own plans."
USA,269,"Imagine you are Mike, feeling the tension of potentially upsetting your parents during this important dinner. How would you manage any anxiety or stress associated with sharing your differing opinion regarding your career choice?",Neuroticism,I would feel overwhelmed by the situation and might struggle to express my opinion without becoming visibly upset.,I would likely feel quite anxious but try to focus on the conversation’s outcome to manage my stress.,I would recognize my anxiety but try to calmly explain my perspective and listen to theirs as well.,I would prepare my thoughts in advance to feel more confident and minimize any stress during the discussion.,I would remain calm and communicate my opinion clearly without worrying too much about their reaction.
USA,270,"Imagine you are Alex, and the store manager proposes a completely new and unconventional way to handle customer service issues in the future. How would you respond to their idea?",Openness to Experience,I am thrilled to try this new approach and explore how it can improve our customer service.,I am quite interested in this idea and would like to learn more about how it will work.,I'm open to considering the new method but would like to understand the details before deciding.,I am a bit skeptical about such changes but willing to see how it might be beneficial.,I prefer to stick with our current methods as they seem to work just fine.
USA,271,"Assume you are in Alex's shoes, and you promised to follow up on your feedback with a detailed email. How would you manage meeting this commitment in a timely manner?",Conscientiousness,I would immediately schedule a dedicated time on my calendar to draft the email and set a reminder to ensure I send it promptly.,I would set a reminder to draft the email soon and aim to send it within the next couple of days.,"I would try to write the email this week, juggling it with my other commitments.","I might get around to doing it when I have some spare time, keeping it on my to-do list.","I would send the email if I remember, but it's not my top priority right now."
USA,272,"Imagine you are Alex, and upon entering the store, the manager is surrounded by other customers. Would you patiently wait your turn, or would you actively approach them right away?",Extraversion,I would confidently approach the manager and politely ask if they can assist me as soon as possible.,I might wait briefly but would then look for an opportunity to speak to the manager when the crowd thins a bit.,"I would stand nearby, observing, and speak to the manager when there's a natural break in the flow.",I would wait quietly and look around the store while waiting for the manager to become available.,"I would wait at a distance and hope the manager notices me eventually, avoiding drawing attention to myself."
USA,273,"Assume you are Alex and during your conversation, the manager seems defensive about the feedback. How would you handle the situation to ensure a constructive dialogue?",Agreeableness,"I would empathize with the manager's perspective, validate their feelings, and gently suggest we work together on a solution.",I would express understanding for the manager's concerns and propose a balanced solution that considers both viewpoints.,"I would listen to the manager's concerns, acknowledge them, and try to offer supportive and practical feedback.","I would acknowledge the manager's defensiveness, state my perspective clearly, and suggest we discuss it further.","I would assertively present my feedback, emphasizing its importance while being polite about their defensiveness."
USA,274,"Picture yourself as Alex, and the manager is somewhat dismissive of your concerns. What is your emotional reaction, and how would you handle or express those feelings in the moment?",Neuroticism,"I feel really anxious and upset, and I might express my frustration openly in a shaky voice, feeling the tension build up.","I feel a bit on edge and slightly frustrated, so I might voice my concern politely but with noticeable tension.","I feel slightly annoyed, but I decide to calmly express my concern again if necessary.","I feel a little disappointed but mainly let it go, planning to bring it up later if it remains an issue.","I feel unfazed and quickly move past the situation, not letting it bother me much."
USA,275,"Imagine you are listening to Mark's concerns about the construction project, including the potential risks and benefits. How willing are you to explore alternative solutions or consider creative ideas for addressing his concerns while attending the meeting?",Openness to Experience,I'm eager to dive into brainstorming sessions and explore any unconventional ideas that could address Mark's concerns.,I am open to considering a range of creative solutions and discussing them with the team to tackle Mark's concerns.,"I'm willing to look into some alternative options, but I'll also rely on proven methods to address Mark's concerns.","I prefer sticking to familiar solutions, though I'm open to mildly adjusting them if needed for Mark's concerns.",I believe in following established procedures and prefer to avoid straying too far from conventional methods.
USA,276,"Assume you are Mark, preparing for the neighborhood meeting. How would you go about organizing your thoughts and evidence to effectively present your concerns about the construction project to ensure you make a compelling case?",Conscientiousness,"I would create a detailed outline, gather supporting documents, prepare visual aids, and rehearse my presentation multiple times to ensure clarity and impact.","I would write a structured summary, collect relevant data, and practice my key points to present them effectively.",I would jot down my main points and do a quick review of the relevant materials to present during the meeting.,I would think about some key points to mention and bring a few notes as reminders to the meeting.,I would decide to speak from memory with minimal preparation since I have a general idea of what to say.
USA,277,"Imagine you are at the meeting, and Mark has just finished speaking. How comfortable are you with stepping forward to share your perspective or engage in a group discussion with other attendees about the construction project?",Extraversion,I am very eager to share my thoughts and initiate a discussion after Mark's presentation.,I look forward to contributing my ideas and interacting with others regarding the project.,I am open to sharing my opinion if the discussion prompts me or there's a call for input.,"I might share my thoughts if directly asked, but I usually prefer others to speak first.",I prefer to listen and observe rather than speak up or participate actively in discussions.
USA,278,Assume you are in the position of responding to Mark after his presentation. How would you approach building consensus and discussing potential compromises with him and other community members to address everyone's concerns positively?,Agreeableness,"I would actively listen to Mark and everyone involved, encouraging an open dialogue to understand all perspectives before proposing a solution that caters to most concerns.",I would highlight the team's common goals and suggest brainstorming together to find a mutually beneficial solution.,I would acknowledge the main points raised and suggest we prioritize the most pressing concerns to find a compromise.,"I would outline Mark's points and the community’s feedback, then propose a solution that might not satisfy all but addresses key issues.","I would explain my position on the matter, welcoming counterpoints from Mark and the community without emphasizing consensus."
USA,279,"Imagine you are Mark, feeling anxious about the potential negative impacts of the construction project. How would you handle and manage your emotions during the meeting when others have opposing viewpoints?",Neuroticism,"I might struggle to hide my anxiety and find it overwhelming to focus, potentially leading to an emotionally charged response.","I would feel quite anxious but try to stay composed, although I might unintentionally show signs of stress.",I’d feel a bit anxious but would remind myself to stay calm and listen to understand different perspectives.,I’d feel some concern but would focus on rational discussion and keeping my emotions mostly in check.,"I would remain emotionally steady and open, feeling confident in managing the discussion regardless of differing opinions."
USA,280,"Imagine you are in Lisa's position, interested in exploring innovative car features. How would you approach the conversation with the salesperson to learn about the latest technology options available?",Openness to Experience,I would ask the salesperson to give me a detailed overview of the latest technologies and how they could enhance the driving experience.,I would inquire about the most popular new technologies and ask the salesperson to demonstrate some key features.,I would ask the salesperson to highlight some new technology features that customers usually find interesting.,I would request a brief summary of the main technology updates that might be useful.,I would ask if there are any new features but focus more on basic specs like price and mileage.
USA,281,Assume you are Lisa and you have done extensive research before meeting the salesperson. How would you ensure your purchase aligns with your detailed comparison of different car features and pricing?,Conscientiousness,"I would review my notes thoroughly, cross-check every detail with the salesperson, and ensure every feature and price matches exactly before making a decision.",I would double-check the main features and prices with the salesperson to make sure they align with my research before making a decision.,I would glance through my research notes to confirm the key features and prices align with my findings during the conversation with the salesperson.,I would briefly reference my research if something seems off but mostly rely on the salesperson's information during the discussion.,I wouldn't refer to my research much and would mainly trust the salesperson's advice on the features and pricing.
USA,282,Imagine you’re Lisa at the dealership and there are other customers around. How would you handle making the interaction with the salesperson lively and confident while discussing your needs?,Extraversion,"I would enthusiastically engage the salesperson with a warm smile, sharing stories about cars I've loved and asking engaging questions to create a lively conversation.","I would approach the salesperson with a confident handshake and clearly articulate my needs, making jokes and maintaining eye contact to keep the interaction upbeat.","I would state my requirements clearly and keep the conversation friendly but somewhat reserved, ensuring I cover all my questions.","I would list my needs directly and politely without much small talk, focusing on getting the information I need quickly.","I would wait for the salesperson to approach me, then quietly mention my requirements and listen to what they have to say without much interaction."
USA,283,Assume you’re Lisa and the salesperson seems very friendly. How would you balance maintaining a cordial relationship with making sure your specific budget and fairness requirements are met?,Agreeableness,"I would openly discuss my budget and needs, trusting their guidance while valuing our friendly rapport.",I would clearly outline my budget constraints but be flexible where possible to maintain a good relationship.,I would ensure my budget is respected while keeping interactions pleasant and professional.,"I would assertively state my budget requirements, ensuring they're prioritized over niceties.","I would focus strictly on my budget, ensuring fairness is maintained regardless of our interaction."
USA,284,Imagine you are Lisa and feel anxious about the potential for hidden costs. How would you manage your emotions and communicate your concerns effectively to the salesperson without becoming overwhelmed?,Neuroticism,"I would feel very anxious and immediately voice all my concerns about potential hidden costs, seeking reassurance and detailed explanations from the salesperson as I navigate my feelings.","I would express my worries about hidden costs to the salesperson, asking them to clarify and provide more information to ease my mind throughout the process.","I would ask the salesperson for a breakdown of any potential costs and try to balance my concerns with the provided information, making sure to stay as calm as possible.","I would mention my concern about hidden costs, listen to the salesperson's explanation, and manage my feelings by focusing on the facts presented.","I would ask about hidden costs without expressing much concern and simply take the given information at face value, trusting the salesperson's responses."
USA,285,Imagine you are at a networking event and you meet someone from a completely different cultural background with unique ideas. How do you engage in the conversation to discover more about their perspective and integrate it with your own experiences?,Openness to Experience,"I actively listen, ask numerous questions about their culture and beliefs, and explore ways to incorporate their ideas into my life and work.","I listen attentively, ask a few questions about their background, and consider how some of their ideas might fit with my own experiences.","I listen to their perspective and exchange a couple of thoughts, considering some commonalities with my own experiences.","I listen politely and ask one or two questions, but primarily keep the conversation focused on familiar topics.","I listen briefly and respond with my own thoughts, mostly sticking to topics I understand well."
USA,286,Assume you are in a situation where you promised to follow up with a potential employer after discussing your strong interest in their mission. How do you organize your follow-up to ensure that you make a positive and lasting impression?,Conscientiousness,"I schedule a specific date to follow up, draft a personalized email highlighting key points from our conversation, and include my updated resume and references.","I set a reminder to follow up within a week, express gratitude in a thoughtful email, and briefly mention a couple of points from our discussion.",I plan to send a follow-up email expressing my interest and mentioning a memorable moment from our meeting.,"I send a short email reiterating my interest, but don't stress much on planning the exact follow-up timing or content.","I decide to only follow up if the employer reaches out first, without a concrete plan."
USA,287,Imagine you are at a large networking event with many influential people. How do you navigate the room to make connections and share your enthusiasm for your career interests with several attendees?,Extraversion,"I energetically move around the room introducing myself to everyone, sharing my career interests with excitement, and engaging in lively conversations.","I approach several groups with enthusiasm, introducing myself confidently and discussing my career ambitions with interest.","I interact with a few attendees, sharing my career interests when the opportunity arises and engaging in pleasant conversations.","I spend time with a couple of familiar faces, talking about my career interests when prompted and listening to others.","I stick to a small group, mostly observing the room and only discuss my career interests if someone else brings it up."
USA,288,Suppose you're in a conversation with a potential employer and another attendee disagrees with your view on a topic related to the company's mission. How do you handle the situation to maintain a positive and collaborative atmosphere?,Agreeableness,I acknowledge their viewpoint and suggest exploring both perspectives to find common ground that benefits everyone.,I listen openly to their point and propose a discussion to see how both opinions could align with the company's goals.,"I express my understanding of their position and share mine clearly, aiming to keep the conversation professional.",I politely defend my viewpoint and suggest moving forward without further disagreement.,I firmly stand by my perspective and steer the conversation back to topics where our opinions align.
USA,289,"Assume you are at a networking event, and the potential employer you wanted to impress seems distracted during your conversation. How do you manage your emotions and recover from this unexpected challenge?",Neuroticism,"I feel really stressed and anxious about the interaction, and I keep replaying it in my head, worrying about what I might have done wrong.",I feel somewhat anxious and decide to take a short break to calm myself before considering my next steps.,I feel a bit concerned but remind myself that these things happen and focus on approaching someone else.,I feel slightly disappointed but reassure myself that it was just one interaction and continue networking.,"I shrug it off and move on, feeling confident that there are plenty of other opportunities to make a good impression."
USA,290,Imagine you are Tom's colleague receiving feedback about your presentation style. How open are you to experimenting with new presentation techniques that Tom suggests to improve your future performances?,Openness to Experience,I'm always eager to try new methods and can't wait to implement Tom's suggestions in my next presentation.,I'm quite interested in trying out some of Tom's suggestions and will incorporate them as soon as I can.,I'm willing to consider Tom's ideas and may try out a few of them if they seem practical.,I'll listen to Tom's feedback but prefer to stick to my usual presentation style unless the suggestions are proven to be successful.,I appreciate Tom's input but I'm not really interested in changing my current presentation approach.
USA,291,"Assume you are Tom, preparing to provide feedback to your colleague. How detailed and structured is your approach when planning the points you want to discuss to ensure a productive session?",Conscientiousness,"I create a comprehensive outline with specific examples, and I rehearse my delivery to ensure clarity and effectiveness.",I prepare a detailed list of key points and organize them logically to cover all important aspects.,"I jot down some main ideas and talking points, planning to address them flexibly during the discussion.",I make a brief note of a few general ideas to guide the conversation without a specific structure.,"I prefer to keep it spontaneous, relying on the flow of the conversation to address any issues."
USA,292,"Imagine you are Tom in the feedback session. How comfortable and energetic do you feel engaging in this one-on-one discussion, sharing your thoughts, and facilitating an interactive dialogue?",Extraversion,"I feel very comfortable and energized, eager to share my thoughts and make it an engaging session.",I feel quite comfortable and ready to share my thoughts while keeping the discussion lively.,I feel somewhat comfortable sharing my thoughts and maintaining a balanced dialogue.,I feel a little hesitant but willing to share my thoughts if necessary.,I feel uncomfortable and find it challenging to express my thoughts in this setting.
USA,293,"Assume you are the colleague receiving Tom's feedback. How do you react to his criticism, and to what extent do you express appreciation and understanding of Tom's intentions to help you improve?",Agreeableness,"I thank Tom sincerely for his constructive criticism, fully understanding and appreciating his intentions to help me grow.","I appreciate Tom's feedback and acknowledge his good intentions, expressing gratitude for his effort to help.","I note Tom's criticism and recognize his intention to help, thanking him briefly.",I acknowledge Tom's feedback but do not dwell much on expressing gratitude for his intentions.,I react neutrally to Tom's criticism without expressing any appreciation or understanding of his intentions.
USA,294,"Imagine you are Tom, about to give constructive criticism to your colleague. How do you typically handle any stress or anxiety that might arise from potentially having to deliver feedback that may not be well received?",Neuroticism,I often feel quite overwhelmed by the anxiety and tend to worry a lot about how my colleague will react.,"I feel somewhat anxious and may ruminate on the feedback, but usually, I manage to discuss it after some mental preparation.",I recognize some stress but approach the situation by preparing adequately and focusing on being clear in my delivery.,I feel slightly worried but typically deal with it by straightforwardly delivering the feedback and moving on.,I rarely feel anxious about giving feedback and approach it calmly without overthinking potential reactions.
USA,295,"Imagine you are preparing to meet with a lender to apply for a mortgage. Do you find yourself excited about exploring different types of mortgages and considering unique, creative financial solutions, or do you prefer sticking to traditional, well-known options to streamline the process?",Openness to Experience,"Absolutely, I’m enthusiastic about exploring various mortgage types and creative financial plans tailored to my specific needs.",I’m quite interested in learning about a range of mortgage options and possibly integrating some innovative financial solutions.,"I’m open to learning about both traditional and some alternative mortgage options, weighing each for the best fit.",I tend to prefer sticking mostly to conventional mortgages but might consider a few different options if they make sense.,I feel most comfortable sticking to tried-and-true mortgage options to simplify the process.
USA,296,"Assume you are in Monica's position discussing mortgage details with a lender. How do you approach organizing and presenting your financial documents: meticulously preparing and double-checking every detail, or do you typically go with a more relaxed approach, making sure only the key documents are ready?",Conscientiousness,I meticulously prepare and double-check every detail to ensure everything is perfect.,I carefully organize and review my documents to make sure everything is well-prepared.,I focus on getting the key documents ready and check them over without much stress.,"I gather the essential documents and glance over them, trusting they're in order.","I grab the necessary documents without much preparation, relying on my general understanding."
USA,297,"Envision yourself at a meeting with a mortgage broker. Are you inclined to actively engage in networking and building rapport with the broker during discussions, or do you prefer keeping the conversation strictly professional and focused on the mortgage application?",Extraversion,"I would love to network and form a friendly rapport, actively engaging in a lively conversation beyond just the mortgage details.",I enjoy some networking and would discuss both the mortgage application and a bit of personal background to build a friendly connection.,I would try to balance the conversation with some small talk while keeping the main focus on the mortgage application.,"I prefer the main focus to be on the mortgage application, with minimal small talk that's relevant to the process.","I would keep the discussion strictly professional, focusing solely on the details of the mortgage without engaging in personal conversation."
USA,298,"Imagine you are in Monica's position, applying for a mortgage. How would you approach the task of sharing your financial information with the lender to ensure a smooth process? Do you prioritize maintaining open and cooperative communication throughout the application?",Agreeableness,I prioritize full transparency and frequently engage with the lender to address any questions and maintain a positive rapport.,"I ensure I provide clear and timely information, routinely checking in to address any lender needs.","I provide the necessary financial details and respond to lender inquiries as they arise, aiming for a smooth application process.",I share the required information but only follow up if requested by the lender.,I provide basic financial details and prefer minimal direct interaction unless absolutely necessary.
USA,299,"Imagine you are getting ready for the mortgage approval process. Are you typically calm and confident about the outcome, or do you often worry and feel anxious about the potential hurdles and inconsistencies that might emerge in your financial evaluation?",Neuroticism,"I constantly worry that something will go wrong, and I find it hard to focus on anything else until it's resolved.","I feel nervous and frequently evaluate what could go wrong, but I try to stay optimistic.","I do feel some concern, yet I am balanced between worrying and believing it will go smoothly.","I am usually relaxed, although I see some minor things that could be problematic.",I am confident and see no point in worrying about things that might never happen.
USA,300,"Imagine you are Jessica, constantly coming up with inventive new bakery items. How do you approach creating a unique twist on a classic pastry that hasn't been seen in your community yet?",Openness to Experience,I would experiment with bold and unusual flavor combinations and use innovative techniques to create something truly groundbreaking.,I'd introduce a creative flavor pairing or a new presentation style to give the pastry a modern twist.,"I would slightly adjust the ingredients or presentation to add a subtle, yet noticeable difference.",I'd stick to the traditional recipe but perhaps change the shape or add a small topping for novelty.,"I'd keep the classic recipe as it is, since that's what people are familiar with and enjoy."
USA,301,"Assume you are in Jessica's position, managing a successful bakery. How do you ensure that each baked good meets your high standards of quality and is delivered on time each morning?",Conscientiousness,"I meticulously plan and schedule the baking process, conduct routine quality checks, and ensure everything is ready well in advance each morning.","I create a checklist for quality and timing, and perform spot checks throughout the baking process to ensure standards are met.","I designate certain staff for quality control and timing, checking in now and then to ensure things are going smoothly.",I rely on the team to follow general guidelines and occasionally monitor the process to ensure everything is on track.,I trust the staff to handle the baking and mostly review the finished products if time allows.
USA,302,"Visualize yourself as Jessica, enjoying the buzz of the busy bakery. How do you interact with a stream of customers who come in to buy your latest pastry creation?",Extraversion,"I greet every customer warmly, engaging them in friendly conversation and personally recommending my favorite pastry options.",I make an effort to greet customers cheerfully and briefly chat about their day as they make their selection.,I greet customers with a smile and ask if they need any assistance with their choices.,I nod at customers as they enter and offer help if someone looks like they need it.,I let customers browse and wait for them to approach me if they have questions or need assistance.
USA,303,Imagine you are Jessica facing a situation where a regular customer has given negative feedback on one of your new pastries. How do you respond to their concerns while maintaining a positive relationship?,Agreeableness,"I sincerely thank them for their feedback, apologize, and offer a free replacement or discount on their next purchase.","I appreciate their input and promise to consider their suggestions for improvement, possibly offering them a discount for future visits.",I thank them for sharing their thoughts and note their comments for potential changes.,I acknowledge their concerns and let them know I will think about how we can improve.,I listen to their feedback but reassure them that many customers enjoy that pastry.
USA,304,"Assume you are Jessica, experiencing stress about an unexpected rush order at the bakery. How do you manage your anxiety while ensuring everything gets done efficiently?",Neuroticism,"I might feel overwhelmed and worry a lot about meeting the deadline, but I'll try to take deep breaths and make a detailed plan, even if it feels a bit chaotic.",I'll probably feel quite anxious and need to take several short breaks to calm my nerves while organizing tasks as best as I can.,"I recognize the stress but quickly prioritize the tasks and focus on tackling them one at a time, managing my worry as much as possible.","I feel a bit anxious, but I’ll trust my skills, stay focused on the work, and maybe use some quick relaxation techniques if needed.",I remain calm under pressure and am confident in my ability to efficiently get everything done without much anxiety.
USA,305,"Imagine you are Michael, who has just been promoted to lead a new project team and has the freedom to innovate. How would you approach experimenting with new and unconventional ideas for the app?",Openness to Experience,"I would encourage brainstorming sessions where every team member freely pitches unique and unconventional ideas, regardless of feasibility.","I would focus on exploring a mix of novel and tried-and-true concepts, prioritizing innovative approaches that also promise realistic implementation.",I would consider a few unconventional strategies while primarily building on methods that have previously shown results.,I would be open to new ideas but prefer to refine and enhance existing successful concepts for reliability.,"I would stick to proven methods and past experiences to ensure the project's success, limiting experimentation."
USA,306,"Assume you are in Michael's position, where organization and diligence are essential to keep the project on track. How do you plan and manage your tasks to ensure you meet the deadlines and goals for the app development?",Conscientiousness,"I will create a detailed timeline with milestones, prioritize tasks, set daily objectives, and regularly review progress to ensure everything stays on track.","I'll outline key tasks, set weekly goals, and hold regular team check-ins to monitor and adjust as needed.","I'll list the main tasks, set general deadlines, and keep an eye on the progress to make sure we're headed in the right direction.","I'll make a basic to-do list and try my best to keep up with deadlines, adjusting as necessary.",I'll tackle tasks as they come and hope to meet the deadlines without following a strict plan.
USA,307,"Imagine you are Michael, now in a leadership role, requiring frequent interaction with your team and stakeholders. How do you engage and motivate your team to ensure spirited collaboration and effective communication during meetings?",Extraversion,"I actively lead discussions with enthusiasm, encourage everyone's input, and foster a lively environment by injecting humor and energy.","I open the floor to ideas, acknowledge contributions warmly, and keep the atmosphere positive and engaging.","I ensure meetings are structured, give space for participants to share, and offer occasional encouragement to keep the dialogue open.","I stick to the agenda, ask for feedback when necessary, and try to maintain a friendly tone without being overly involved.","I prefer to present my points clearly and stay focused on topics, encouraging participation only when needed."
USA,308,"Assume you are Michael, and a team member approaches you with concerns about the direction of the project. How do you handle the situation to ensure that the team member feels heard and valued while considering their input?",Agreeableness,"I actively listen, validate their concerns, and work collaboratively to address their points by making necessary adjustments.","I take time to listen and consider their concerns seriously, seeking solutions that incorporate some of their ideas.","I listen to their concerns, assure them that I'll think about their input, and see how it fits into the project.","I hear their concerns but explain why the current direction is important, offering minimal changes.",I acknowledge their concerns but emphasize sticking to the original plan without implementing their suggestions.
USA,309,"Imagine you are Michael, juggling the pressures of leading a new project with high expectations from your colleagues. How do you respond to stressful situations or setbacks that may arise during the app's development?",Neuroticism,"I often feel overwhelmed and let my mind spiral whenever a setback occurs, finding it hard to relax or think about solutions.","I feel quite stressed and might dwell on the issue for a bit, but I try to keep it from affecting my overall productivity.","I experience some stress but generally work through it after a short break, focusing on finding practical solutions.",I feel slightly concerned but use that drive to proactively address the problems and maintain composure.,"I remain calm and unbothered, viewing setbacks as just part of the process and addressing them methodically without much emotional disturbance."
USA,310,"Imagine you are at the town fair and a fellow fair-goer suggests a completely new quilting technique they've invented. Would you be interested in trying it out, even if it's entirely different from traditional methods?",Openness to Experience,"Absolutely, I'd love to explore the new technique and see how it enhances my quilting skills.",I'm quite intrigued and would certainly give it a try to see if it offers a new perspective.,"I might try it out, but I'd want to see some examples of what it can do first.","I'm more comfortable with familiar techniques, but I might consider it if it seems really interesting.",I prefer to stick to the traditional methods that I know work well for me.
USA,311,Assume you are in charge of organizing Maria's quilting class at the community center. How would you ensure that all the materials and resources are prepared and the event runs smoothly?,Conscientiousness,"I would create a detailed checklist, triple-check everything a week before, and arrive early to ensure everything is perfectly set up.","I would prepare a checklist and check the supplies a few days ahead, making sure to arrive early to set things up.",I would list the required materials and check them the day before to make sure we have most of what we need.,"I'd loosely check the supplies a day ahead and arrive on time, hoping everything will fall into place.",I would get there on the day of the event and manage whatever materials we have available as best as I can.
USA,312,"Imagine you are a participant in the quilting class Maria is teaching. During the class, do you find yourself actively engaging in discussions and sharing your own tips and experiences with others, or do you prefer to focus quietly on your own work?",Extraversion,"I am constantly participating in discussions, sharing my techniques, and encouraging others to do the same.",I enjoy engaging in conversations with others and often share a few tips of my own when appropriate.,I contribute to discussions occasionally when I have something relevant to add.,"I prefer to focus on my own quilting, but will join discussions if prompted.",I like to focus quietly on my own work and prefer to keep interactions to a minimum.
